;id;loan_amnt;int_rate;grade;emp_title;emp_length;home_ownership;annual_inc;loan_status
9207;67909198;6600;8.38;B;Sales/Admin;10;MORTGAGE;56900;Fully Paid
9208;67799034;7000;9.76;B;Manager;3;RENT;71000;Fully Paid
9209;67829117;10000;18.2;E;Case Manager;0;MORTGAGE;75000;Fully Paid
9210;67909158;10000;11.99;C;Court reporter;10;RENT;120000;Charged Off
9211;67899141;3600;9.17;B;Cashier;3;OWN;16800;Fully Paid
9212;67346168;10000;5.32;A;Purchasing and Warehouse Manager;10;RENT;43000;Fully Paid
9213;67929014;10000;12.59;C;teacher;5;RENT;58500;Fully Paid
9214;67938989;10000;12.59;C;Customer service rep;5;RENT;50000;Fully Paid
9215;67849119;21000;11.99;C;Office Manager;1;MORTGAGE;52000;Charged Off
9216;67248937;24000;5.32;A;Software Developer;10;MORTGAGE;190000;Fully Paid
9217;67988965;10000;5.32;A;Correction Utility Supervisor ;10;MORTGAGE;82000;Fully Paid
9218;67819189;20000;13.18;C;Sales;3;RENT;55000;Current
9219;67839255;16800;5.32;A;Sr. Manufacturing Engineer;2;MORTGAGE;106080;Fully Paid
9220;67216542;12000;7.26;A;Owner;0;OWN;36000;Charged Off
9221;67205425;7600;14.48;C;;;MORTGAGE;65000;Charged Off
9222;67889356;4000;13.67;C;Operator;10;RENT;59800;Charged Off
9223;67919119;5000;7.26;A;;;OWN;37500;Fully Paid
9224;67437093;16000;11.99;C;National Development Director;8;MORTGAGE;85000;Fully Paid
9225;67799156;15000;13.18;C;Underwriting Consultant;0;RENT;60000;Current
9226;67216592;15000;11.99;C;Night Auditor;3;RENT;35000;Fully Paid
9227;67665801;16150;13.67;C;Chiropractor;1;RENT;60000;Fully Paid
9228;67939324;20000;9.76;B;Teacher;10;RENT;85000;Fully Paid
9229;67789061;4800;16.99;D;Legal Administrator;10;MORTGAGE;30000;Fully Paid
9230;67979343;12600;13.67;C;Civil Engineer;7;MORTGAGE;94000;Charged Off
9231;67427005;15000;11.99;C;Market Asset Protection Manager;10;OWN;69000;Charged Off
9232;68008905;12000;13.18;C;Manager;10;RENT;30000;Fully Paid
9233;67829054;24700;9.76;B;Chief of Manufacturing;9;MORTGAGE;315000;Fully Paid
9234;67467039;5000;9.17;B;bus driver;10;MORTGAGE;50000;Fully Paid
9235;68009506;17975;16.55;D;Realtor;5;MORTGAGE;85000;Fully Paid
9236;65777587;30000;11.22;B;Vice President;9;RENT;350000;Fully Paid
9237;67495331;18000;12.59;C;Rn;10;MORTGAGE;63000;Fully Paid
9238;67909187;10000;12.59;C;executive casino host;2;RENT;80000;Fully Paid
9239;67988513;14175;15.41;D;Driver representative;2;MORTGAGE;76000;Fully Paid
9240;67859058;10000;7.26;A;General Manager ;10;MORTGAGE;220000;Fully Paid
9241;67799024;15000;9.76;B;Sales Manager;6;MORTGAGE;60000;Fully Paid
9242;67998954;9000;13.67;C;MEDICAL BILLER;1;RENT;25000;Charged Off
9243;67969093;5000;15.41;D;Floor host;2;RENT;30000;Charged Off
9244;67297049;8000;13.67;C;front desk supervisor;10;RENT;34000;Fully Paid
9245;67828869;24000;11.99;C;;;MORTGAGE;58000;Fully Paid
9246;67948955;12000;18.2;E;Medical assistant;5;RENT;38000;Charged Off
9247;67909033;4500;11.22;B;Personal assistant ;3;RENT;29000;Fully Paid
9248;67889073;11400;9.17;B;PRODUCTION CONTROL;10;RENT;52000;Fully Paid
9249;67878985;13000;10.64;B;elementary head teacher;7;RENT;48000;Fully Paid
9250;66522566;10000;10.64;B;Relationship Manager;2;RENT;55000;Fully Paid
9251;67968930;24000;13.18;C;Teacher;4;RENT;80000;Charged Off
9252;67505395;28000;7.89;A;Auditor/trainet;2;RENT;76000;Current
9253;67316784;12000;9.76;B;General Manager;10;MORTGAGE;40000;Fully Paid
9254;67645389;10000;19.99;E;RN;10;MORTGAGE;92000;Charged Off
9255;67788995;24000;13.18;C;Accountant;10;MORTGAGE;92000;Charged Off
9256;67889100;12000;9.17;B;Project Manager;10;RENT;70000;Current
9257;68028921;24000;8.38;B;dentist/dental director;8;MORTGAGE;200000;Fully Paid
9258;66460809;17625;16.55;D;;;RENT;42000;Fully Paid
9259;66120365;17000;9.17;B;Project Coordinator ;0;OWN;38000;Fully Paid
9260;67798927;7000;11.22;B;;;RENT;80000;Fully Paid
9261;67615577;35000;18.99;E;building engineer;1;RENT;80000;Fully Paid
9262;68009240;15000;5.32;A;Administrator;10;OWN;102000;Fully Paid
9263;67809480;9000;9.76;B;driver;10;OWN;39000;Fully Paid
9264;67828934;11000;17.86;D;Network Engineer;2;MORTGAGE;100000;Charged Off
9265;66592584;17600;13.18;C;;;OWN;40000;Fully Paid
9266;68028919;35000;11.22;B;Manager;6;MORTGAGE;95000;Charged Off
9267;67879006;14000;13.18;C;Software Engineer;7;RENT;131016.44;Fully Paid
9268;68028960;15000;10.64;B;BUYER;4;RENT;46000;Fully Paid
9269;67376910;10000;9.17;B;Supervisor;10;MORTGAGE;80000;Fully Paid
9270;67418271;20000;9.17;B;Administrator ;3;RENT;110000;Fully Paid
9271;67858933;20000;7.89;A;Driver;6;MORTGAGE;100000;Fully Paid
9272;67918951;14000;14.48;C;RN Nurse;5;MORTGAGE;62000;Fully Paid
9273;67859032;6000;13.18;C;Manager;1;MORTGAGE;80000;Fully Paid
9274;67918927;27600;16.55;D;Instructor;10;RENT;60000;Charged Off
9275;67918955;7200;6.24;A;Technical Specialist;3;RENT;50000;Fully Paid
9276;67838930;9600;12.59;C;carpet installer;4;MORTGAGE;45000;Charged Off
9277;67546171;10000;15.41;D;Supervisor;8;RENT;80000;Current
9278;67968199;9600;14.48;C;Analyst, Benefit Strategy;10;RENT;65000;Fully Paid
9279;67928906;13000;11.99;C;Registered Nurse ;7;RENT;65000;Fully Paid
9280;67358611;2100;10.64;B;Clerk;10;MORTGAGE;68000;Fully Paid
9281;67908832;2400;9.76;B;;;OWN;8328;Charged Off
9282;67968901;14000;7.89;A;business sales engineer;4;MORTGAGE;45000;Fully Paid
9283;67898999;2000;12.59;C;driver;10;MORTGAGE;94000;Fully Paid
9284;67948976;21000;9.76;B;Benefit Administration Manager;9;MORTGAGE;79000;Current
9285;67939083;9500;8.38;B;Registered nurse;2;MORTGAGE;64000;Fully Paid
9286;67666061;8000;10.64;B;machine operator/ production line worker;6;OWN;50000;Charged Off
9287;67377379;8000;9.76;B;Cook;5;RENT;20000;Fully Paid
9288;67968893;11500;10.64;B;manager;10;MORTGAGE;45000;Fully Paid
9289;67999033;6000;5.32;A;;;MORTGAGE;148000;Fully Paid
9290;67486190;7000;13.67;C;;;RENT;52000;Charged Off
9291;67798898;6000;7.89;A;Lead Technical Consultant;2;RENT;25000;Fully Paid
9292;67828966;30000;11.99;C;Sales manager;1;RENT;105000;Current
9293;67606128;10800;11.99;C;Office Manager;10;RENT;56000;Fully Paid
9294;68009295;16000;7.89;A;IT Business Analyst;10;OWN;110000;Charged Off
9295;66483299;8500;7.89;A;Auto Transport Planner;7;OWN;42500;Fully Paid
9296;67446889;8000;16.99;D;Hostess;2;OWN;30000;Fully Paid
9297;67948973;6000;10.64;B;Foremam;7;RENT;35000;Fully Paid
9298;68018971;23000;11.22;B;Manager;10;MORTGAGE;85900;Fully Paid
9299;67735921;12000;5.32;A;Director of Plans and Programs;10;OWN;215000;Fully Paid
9300;67838569;5000;11.22;B;Cashier;10;RENT;45000;Charged Off
9301;65886568;16650;7.26;A;sales;10;MORTGAGE;60000;Fully Paid
9302;67849012;2000;15.41;D;Warehouse ;10;RENT;40000;Fully Paid
9303;67839017;7950;7.89;A;;;RENT;29000;Fully Paid
9304;67695663;9000;6.24;A;warehouse;10;MORTGAGE;55000;Fully Paid
9305;68029013;25000;13.67;C;Program Director;3;OWN;85000;Fully Paid
9306;67809429;8975;18.49;E;Sales;1;MORTGAGE;62000;Charged Off
9307;67848215;10000;12.59;C;Patient care technician;5;RENT;38000;Fully Paid
9308;67979211;5000;13.18;C;Business Liason;10;MORTGAGE;60000;Fully Paid
9309;67898993;9800;14.48;C;EMS Accounts Specialist;10;OWN;35600;Fully Paid
9310;68018969;3000;8.38;B;;;MORTGAGE;50000;Fully Paid
9311;67798127;15000;6.24;A;Tractor trailer driver;10;MORTGAGE;90000;Fully Paid
9312;67798896;15000;18.99;E;System Administrator;10;MORTGAGE;64000;Fully Paid
9313;67959045;21000;15.41;D;Senior Accountant;3;RENT;80100;Fully Paid
9314;67848957;20000;11.99;C;Technical analyst ;10;MORTGAGE;103000;Fully Paid
9315;67675796;12000;5.32;A;Sr. Mgr., Casualty Claims;4;RENT;108000;Fully Paid
9316;67958972;10575;16.99;D;;;MORTGAGE;40704;Charged Off
9317;66632083;7550;10.64;B;Material Handler;2;RENT;25480;Fully Paid
9318;67968879;6000;12.59;C;Insurance Program Coordinator;3;MORTGAGE;48500;Fully Paid
9319;67236104;25000;17.86;D;Consultant;7;MORTGAGE;88000;Fully Paid
9320;67979086;12000;13.67;C;Teller;10;OWN;38000;Fully Paid
9321;67745599;9600;6.24;A;team leader;7;RENT;65000;Fully Paid
9322;67819028;14500;14.48;C;LCPO;10;RENT;85400;Current
9323;67675875;9000;11.22;B;Business Administrator;0;RENT;35000;Fully Paid
9324;67788894;20000;5.32;A;manager;4;OWN;62000;Fully Paid
9325;67868889;6000;12.59;C;Nursing ;10;RENT;51000;Charged Off
9326;67296799;8625;17.57;D;Sales;0;MORTGAGE;50000;Fully Paid
9327;68018974;13625;14.48;C;Pest control;10;OWN;50400;Fully Paid
9328;67408305;3825;26.77;G;Waitress/bartender;0;OWN;12000;Fully Paid
9329;67798962;25000;9.17;B;officer/bomb tech;10;MORTGAGE;140000;Charged Off
9330;67919047;9100;5.32;A;Sr Specialist;10;MORTGAGE;57000;Fully Paid
9331;67788987;1400;10.64;B;Pca;10;OWN;45000;Fully Paid
9332;67266498;10000;8.38;B;Financial advisor associate;2;RENT;90000;Fully Paid
9333;67999057;10000;9.76;B;Microbiologist;3;MORTGAGE;51000;Fully Paid
9334;67868945;3000;5.32;A;Senior Designer;8;RENT;120000;Fully Paid
9335;67968958;3600;11.99;C;Lineman;9;MORTGAGE;100000;Fully Paid
9336;66560428;35000;13.67;C;RN quality coordinator;0;MORTGAGE;143000;Fully Paid
9337;67665454;5600;11.99;C;Deputy Clerk/Deputy Tax Collector;4;RENT;36512;Fully Paid
9338;67798234;6400;11.99;C;Administrative Specialist;10;MORTGAGE;52000;Fully Paid
9339;65605148;8000;14.48;C;;;RENT;31000;Fully Paid
9340;67397937;9000;12.59;C;technicain;0;MORTGAGE;47000;Fully Paid
9341;68009203;7700;10.64;B;assamble;3;RENT;22176;Fully Paid
9342;67238683;28125;17.57;D;Analyst;4;RENT;67000;Current
9343;67818931;29600;17.86;D;Project Manager;10;OWN;67300;Fully Paid
9344;67258789;24000;7.26;A;HR Consultant;10;MORTGAGE;118000;Fully Paid
9345;67868955;7000;16.99;D;Accountant;10;MORTGAGE;76529;Fully Paid
9346;67585719;35000;15.41;D;Nurse Practitioner;0;RENT;220000;Current
9347;67898944;20000;5.32;A;Investigator ;10;OWN;60000;Fully Paid
9348;67968887;15000;14.48;C;Personal Trainer;10;OWN;60000;Current
9349;68018562;3600;6.89;A;Owner/Proprietris;10;MORTGAGE;45000;Fully Paid
9350;67387357;9450;18.2;E;Mortgage Loan Originator;0;MORTGAGE;37000;Fully Paid
9351;67247029;32000;13.67;C;Unloader Processor;0;MORTGAGE;103700;Current
9352;67948906;4500;11.22;B;Administrative Assistant;3;RENT;25000;Fully Paid
9353;67938987;4800;13.67;C;Project Director;10;RENT;82000;Fully Paid
9354;68028980;12000;14.48;C;Field Services Engineer;10;OWN;131569;Charged Off
9355;67879058;20500;17.86;D;;;MORTGAGE;50169;Current
9356;68019002;7000;12.59;C;Leasing agent;5;MORTGAGE;40000;Fully Paid
9357;66645290;10000;18.99;E;CBP OFFICER;9;MORTGAGE;70000;Fully Paid
9358;67909028;24000;11.22;B;;;MORTGAGE;77000;Charged Off
9359;66482980;12000;7.26;A;Attorney;10;MORTGAGE;180000;Fully Paid
9360;67959007;6000;6.24;A;Assistant Store Manager ;10;RENT;52180;Fully Paid
9361;68028905;5000;7.89;A;Application Developer 3;0;RENT;108000;Fully Paid
9362;67868909;1600;12.59;C;Store Manager;0;MORTGAGE;85000;Charged Off
9363;67248794;7975;6.89;A;Houseman;10;OWN;28500;Fully Paid
9364;67448165;16150;17.86;D;Auditor;2;MORTGAGE;87000;Charged Off
9365;67878660;20000;8.38;B;Sr Buyer;10;MORTGAGE;73000;Fully Paid
9366;67828924;12350;11.99;C;Teacher;10;MORTGAGE;34000;Fully Paid
9367;67938418;8000;9.17;B;Accounting Associate;10;RENT;40000;Fully Paid
9368;67848524;16000;11.22;B;Ramp Agent;9;RENT;48000;Fully Paid
9369;67848948;35000;17.57;D;Regional BDM;3;OWN;225000;Charged Off
9370;67788936;22925;18.2;E;Maintenance technician;6;RENT;65000;Fully Paid
9371;67908921;15000;12.59;C;Support Coordinator;8;OWN;80000;Current
9372;68009371;14075;16.55;D;Cook;2;RENT;32000;Fully Paid
9373;67317748;22750;13.18;C;Executive Director Electronics & Systems;4;RENT;270000;Charged Off
9374;67809411;16000;10.64;B;Research Associate II;3;RENT;47600;Fully Paid
9375;66510666;5000;10.64;B;Graphic Designer;10;MORTGAGE;80000;Fully Paid
9376;67919016;4400;16.99;D;Mechanic;1;MORTGAGE;39000;Fully Paid
9377;67988845;12000;8.38;B;Operations Coordinator ;2;RENT;37500;Fully Paid
9378;68009285;25000;10.64;B;Regirstered Nurse;10;RENT;75000;Fully Paid
9379;67928939;20000;10.64;B;Consumer Service Operator / Sorter;10;MORTGAGE;52000;Fully Paid
9380;67789013;3700;18.99;E;Owner;1;MORTGAGE;53000;Fully Paid
9381;67335618;20000;15.41;D;Analyst;2;MORTGAGE;71000;Current
9382;67809420;1000;12.59;C;Admin Assistant;2;RENT;30600;Fully Paid
9383;67839036;17500;10.64;B;AVP/Controller;10;RENT;85000;Fully Paid
9384;67968503;6000;13.18;C;Host;0;RENT;20000;Fully Paid
9385;67898978;4425;15.41;D;Realtor;0;OWN;40000;Fully Paid
9386;67788922;4000;11.99;C;HR analyst;10;MORTGAGE;85000;Charged Off
9387;67655296;16000;9.76;B;Registered Nurse;3;MORTGAGE;90000;Charged Off
9388;67809259;15000;7.89;A;Dentist;5;MORTGAGE;137790;Fully Paid
9389;67798972;4450;15.41;D;;;OWN;23892;Charged Off
9390;67979204;8000;8.38;B;Executive Director;2;RENT;475000;Charged Off
9391;67828932;35000;10.64;B;FIRST SERGEANT;10;MORTGAGE;86984;Fully Paid
9392;68009182;2500;13.18;C;rig assistant ;2;RENT;60000;Fully Paid
9393;67958234;21000;10.64;B;HRIT Manager;10;MORTGAGE;128200;Current
9394;67979092;12000;9.76;B;Lead CFESA Master technician;10;MORTGAGE;60000;Fully Paid
9395;68018989;11200;18.2;E;;;RENT;35000;Charged Off
9396;67979100;12000;13.67;C;Computer Analyst;5;RENT;78000;Charged Off
9397;67595511;15000;9.17;B;Electrician Apprentice ;0;OWN;55000;Current
9398;67968846;28000;13.67;C;Fitness Director;6;MORTGAGE;85000;Charged Off
9399;68038782;8000;10.64;B;research laboratory mechanic;8;MORTGAGE;80000;Charged Off
9400;66610385;30000;12.59;C;Engagement Manager;0;MORTGAGE;125000;Current
9401;67898974;5550;16.55;D;Accounting Supervisor;10;RENT;54600;Fully Paid
9402;67838821;13200;14.48;C;manager;1;RENT;73000;Charged Off
9403;67928893;16800;15.41;D;Sergeant;10;MORTGAGE;165000;Current
9404;66444471;20000;13.18;C;LVN;2;MORTGAGE;55000;Current
9405;67809321;15000;11.99;C;maintenance painter;10;MORTGAGE;75000;Fully Paid
9406;67979217;12775;18.99;E;Junior Accountant;0;RENT;37600;Fully Paid
9407;67928957;10000;12.59;C;Medical laboratory scientist;1;RENT;80000;Fully Paid
9408;67798461;12000;9.76;B;Associate;10;RENT;70000;Fully Paid
9409;68018984;1000;16.55;D;Program Analyst;2;RENT;65000;Fully Paid
9410;67477966;20000;5.32;A;Carman;8;MORTGAGE;65000;Fully Paid
9411;67998934;3600;9.76;B;;;RENT;13300;Fully Paid
9412;66180415;28000;5.32;A;Proposal Analyst Senior Staff;10;MORTGAGE;205000;Fully Paid
9413;67788991;7000;12.59;C;driver;10;OWN;85000;Charged Off
9414;67939093;35000;17.86;D;Director, Product Management-Ammunition;10;MORTGAGE;130000;Fully Paid
9415;67919071;12325;15.41;D;personnel manager;10;OWN;39700;Fully Paid
9416;67909021;10000;10.64;B;Bartender;10;RENT;60000;Fully Paid
9417;67838197;21850;14.48;C;Patrol Sergeant;8;MORTGAGE;55000;Fully Paid
9418;67838991;15000;7.89;A;Office Manager;8;MORTGAGE;52000;Fully Paid
9419;67798909;6450;18.99;E;;;RENT;22000;Fully Paid
9420;67426889;19000;6.89;A;Culinary Coordinator ;1;RENT;61000;Fully Paid
9421;67939087;8000;12.59;C;Supervisor;4;RENT;75238;Charged Off
9422;67798886;21000;15.41;D;Engineer;0;MORTGAGE;150000;Current
9423;67838960;19325;18.2;E;Associate Professor;8;MORTGAGE;62500;Current
9424;65617068;10950;17.57;D;Customer Service Staff;5;RENT;28500;Fully Paid
9425;67958975;5850;16.55;D;Assembly Technician ;2;RENT;38000;Fully Paid
9426;67818996;20000;13.18;C;Store Manager;10;MORTGAGE;90000;Charged Off
9427;67939078;12575;18.49;E;Financial advisor ;6;RENT;66000;Current
9428;67839000;3000;9.17;B;Senior Accountant;8;RENT;61000;Fully Paid
9429;67939013;10000;15.41;D;Executive Director;6;MORTGAGE;88000;Fully Paid
9430;67919068;6000;11.99;C;Senior Accountant;3;MORTGAGE;85000;Fully Paid
9431;67809330;24000;8.38;B;W.W.L.C.C.;10;MORTGAGE;85000;Current
9432;67809266;10000;7.89;A;Medical Consultant;9;MORTGAGE;109000;Fully Paid
9433;67849002;8400;9.17;B;Teacher/Coach;2;RENT;60000;Fully Paid
9434;67939009;10000;13.18;C;Driver ;3;RENT;44000;Fully Paid
9435;67919061;25975;10.64;B;Senior Financial Analyst;9;MORTGAGE;96600;Fully Paid
9436;67988870;6000;10.64;B;Resident Physician;1;RENT;50000;Charged Off
9437;67979099;8000;13.18;C;Branch Manager;10;MORTGAGE;59550;Fully Paid
9438;67908993;3600;18.99;E;Team Leader;10;RENT;40000;Fully Paid
9439;67939055;35000;13.67;C;Captain;7;MORTGAGE;280000;Charged Off
9440;67828885;8000;7.89;A;Plumbing technician ;3;RENT;80000;Fully Paid
9441;67909038;9500;10.64;B;Retail Specialist;1;OWN;21600;Fully Paid
9442;67988832;2500;10.64;B;owner/manager;10;RENT;60000;Fully Paid
9443;67968975;10000;9.76;B;Solutions Architect;5;MORTGAGE;177000;Charged Off
9444;67868991;20000;10.64;B;Business Relationship Manager;10;MORTGAGE;82000;Charged Off
9445;67417708;24000;9.76;B;store manager;10;RENT;64800;Fully Paid
9446;67868994;16000;7.26;A;President and Publisher;6;MORTGAGE;64000;Fully Paid
9447;67878965;16800;16.55;D;Engineer;4;RENT;66500;Fully Paid
9448;67356818;7325;17.86;D;Loan Processor;3;RENT;36000;Fully Paid
9449;67809393;5075;13.18;C;;;RENT;18000;Charged Off
9450;67446135;33000;6.89;A;Senior Account Manager;5;MORTGAGE;70000;Fully Paid
9451;67858964;10000;13.67;C;emergency room tech;5;MORTGAGE;65000;Fully Paid
9452;67968858;32000;10.64;B;Executive Director;10;MORTGAGE;500000;Fully Paid
9453;67819015;33600;14.48;C;Associate Creative Director;8;RENT;135000;Charged Off
9454;67959017;22400;10.64;B;Creative Director;0;MORTGAGE;275000;Current
9455;67369213;24000;11.22;B;Teacher;10;RENT;80000;Charged Off
9456;67919059;23500;10.64;B;Administrator;10;MORTGAGE;172000;Current
9457;67838912;12800;10.64;B;Research Scientist;3;RENT;74000;Charged Off
9458;67809365;8800;17.57;D;;;RENT;20000;Charged Off
9459;67958623;20000;11.22;B;Shift Manager;8;RENT;40000;Fully Paid
9460;67898274;11000;12.59;C;owner director;10;RENT;66000;Fully Paid
9461;68029028;3600;16.55;D;own;10;MORTGAGE;158000;Charged Off
9462;67939054;35000;12.59;C;Director of Sales;10;RENT;190000;Fully Paid
9463;67516004;19200;15.41;D;RN Case Manager;7;MORTGAGE;88000;Fully Paid
9464;67988803;10000;9.76;B;On-Site IT Support Engineer;2;RENT;41000;Fully Paid
9465;67939073;22000;12.59;C;General Manager;3;RENT;76000;Fully Paid
9466;67788948;9000;12.59;C;Communication Technician;0;OWN;28000;Fully Paid
9467;67848621;15000;5.32;A;Sr. Operations Technician;0;MORTGAGE;75519;Fully Paid
9468;67808518;20000;17.57;D;customer service advocate;10;MORTGAGE;70000;Current
9469;68028924;6000;12.59;C;Accountant;8;MORTGAGE;35000;Fully Paid
9470;67948977;18000;10.64;B;Vice President;0;RENT;140000;Current
9471;67878982;9000;7.26;A;Corporate Housing Consultant;3;MORTGAGE;40000;Fully Paid
9472;67968918;10000;12.59;C;Store Manager;1;RENT;25000;Fully Paid
9473;67819046;5000;14.48;C;Student Recruiter;0;RENT;15700;Fully Paid
9474;67788888;6000;14.48;C;Truck driver;3;RENT;50000;Fully Paid
9475;67949029;22575;13.67;C;Commercial Lines Supervisor;7;OWN;96300;Fully Paid
9476;67378352;5000;10.64;B;Provider care;6;OWN;27040;Fully Paid
9477;67949050;15000;11.99;C;distribution associate ;10;RENT;55000;Fully Paid
9478;67988885;11400;18.49;E;Owner;10;MORTGAGE;30000;Charged Off
9479;67879023;11400;10.64;B;customer service specialist ;7;RENT;76000;Fully Paid
9480;67889027;16000;18.2;E;Operations Technition ;9;OWN;120000;Fully Paid
9481;67868935;33000;12.59;C;General engineer;10;MORTGAGE;88500;Charged Off
9482;67868968;10000;6.24;A;evening dispatcher;10;MORTGAGE;42000;Fully Paid
9483;67868882;8400;16.55;D;Customer Service;10;MORTGAGE;35000;Fully Paid
9484;67839007;5000;16.99;D;Store manager;10;RENT;80000;Charged Off
9485;67959042;12000;7.26;A;Assistant Director Financial Aid;2;RENT;55000;Fully Paid
9486;67919029;15000;13.67;C;Warehouse Logistics Specialist;10;RENT;52000;Current
9487;67939094;16000;11.22;B;store manager;10;MORTGAGE;77000;Fully Paid
9488;65552521;10000;11.99;C;Bronze Memorial Coordinator;1;RENT;40000;Fully Paid
9489;67918968;5500;5.32;A;crew leader;10;MORTGAGE;60000;Fully Paid
9490;67809333;6000;6.89;A;Technician;0;MORTGAGE;45000;Fully Paid
9491;67839022;9000;11.99;C;Senior Reactor Operator;10;MORTGAGE;175000;Fully Paid
9492;67848959;5000;10.64;B;Manager;9;RENT;47000;Charged Off
9493;67968910;3600;11.22;B;Educator;4;RENT;43000;Fully Paid
9494;67848874;24000;13.18;C;Systems Engineer;0;MORTGAGE;160000;Current
9495;67919055;25000;6.24;A;Lawyer;10;MORTGAGE;147000;Fully Paid
9496;67868904;4000;9.76;B;Intake social worker;10;RENT;38000;Fully Paid
9497;67828890;18550;17.57;D;Service Manager 2;10;RENT;58000;Charged Off
9498;67828279;7000;10.64;B;Service Advisor;4;RENT;40000;Fully Paid
9499;67889079;30000;18.2;E;Nurse manager;10;MORTGAGE;110000;Fully Paid
9500;67879035;4750;13.18;C;;;RENT;13200;Fully Paid
9501;67426495;7425;11.99;C;Groups director;0;MORTGAGE;37000;Fully Paid
9502;67575902;3475;18.49;E;Receiving ;10;OWN;29000;Fully Paid
9503;67889127;15000;24.99;F;receptionist;10;RENT;43300;Charged Off
9504;67918809;24000;11.22;B;deputy sheriff sergeant;10;MORTGAGE;107000;Current
9505;67959006;22625;11.99;C;Engineering group leader;5;RENT;75000;Current
9506;67809368;10000;15.41;D;food server;10;MORTGAGE;35000;Fully Paid
9507;67868869;23000;14.48;C;Teacher;10;RENT;57000;Fully Paid
9508;67998715;6000;7.89;A;Printer;10;RENT;73000;Fully Paid
9509;67305736;11100;28.99;G;Splicing Technician;10;RENT;150000;Current
9510;67988862;25000;13.67;C;Manager;10;RENT;55000;Charged Off
9511;67818953;19650;11.99;C;Special Education Teacher ;10;MORTGAGE;58000;Fully Paid
9512;67798828;20000;11.22;B;Die cutter manager ;10;MORTGAGE;69000;Fully Paid
9513;67948886;9625;6.89;A;data entry billing specialist;7;RENT;20664;Fully Paid
9514;67908864;15000;16.55;D;General Manager;9;MORTGAGE;54000;Charged Off
9515;67868469;23100;9.76;B;Executive Development Program;0;OWN;51200;Fully Paid
9516;67788581;10000;17.57;D;Management;10;RENT;65710;Current
9517;67448845;35000;7.26;A;Senior Quality Assurance Tester;1;MORTGAGE;87000;Fully Paid
9518;67938899;6750;16.55;D;Train Operator;10;RENT;100000;Charged Off
9519;66120657;20000;7.89;A;Lvn;2;OWN;59000;Fully Paid
9520;67979047;9800;10.64;B;Information Technology Consultant;2;RENT;51250;Fully Paid
9521;67328859;3250;20.99;E;Truck driver;2;MORTGAGE;70000;Fully Paid
9522;67918834;4800;13.18;C;Dispatcher;10;MORTGAGE;50000;Charged Off
9523;67848885;8000;7.26;A;Nurse manager;3;OWN;105000;Fully Paid
9524;67928818;7000;8.38;B;Senior Account Executive;0;RENT;72000;Fully Paid
9525;67339188;15000;7.26;A;Director of Technology;8;MORTGAGE;70000;Fully Paid
9526;67818846;35000;16.55;D;Commissions Systems Consultant;0;MORTGAGE;100000;Charged Off
9527;67858856;35000;17.57;D;Haul truck driver;8;MORTGAGE;75000;Charged Off
9528;67888241;24000;7.89;A;RN;3;RENT;96000;Fully Paid
9529;67535471;6300;6.89;A;UNDERWRITER ;5;RENT;45000;Fully Paid
9530;67928858;20000;13.67;C;dispatcher / truck driver;10;OWN;55000;Current
9531;67075280;15000;13.18;C;Financial Analyst;1;RENT;65000;Fully Paid
9532;67809188;23000;7.89;A;IT Systems Engineering Supervisor;5;OWN;108000;Current
9533;66442346;7000;8.38;B;Truck Driver;1;RENT;50000;Fully Paid
9534;67396264;5000;5.32;A;Computer Systems Manager;2;RENT;125000;Fully Paid
9535;66036283;30000;18.49;E;Analyst (consultant at Novartis Pharma);0;MORTGAGE;73000;Charged Off
9536;67316683;13625;12.59;C;meter reader;9;OWN;31000;Fully Paid
9537;67809234;18075;17.57;D;Research Fellow;0;MORTGAGE;75000;Fully Paid
9538;68028894;10000;18.99;E;manager;3;RENT;62000;Charged Off
9539;67838883;7000;10.64;B;claims associate;10;RENT;50400;Fully Paid
9540;67295656;30200;11.22;B;VP, Human Resources;0;MORTGAGE;300000;Current
9541;67828857;20000;5.32;A;;;MORTGAGE;103000;Fully Paid
9542;68028846;18000;9.17;B;Tax Compliance Officer;10;MORTGAGE;67000;Fully Paid
9543;67938921;14000;10.64;B;conductor/pipefitter;3;RENT;86000;Charged Off
9544;68018828;5000;11.99;C;General Manager;8;RENT;60000;Fully Paid
9545;67246880;5600;12.59;C;it tech;9;MORTGAGE;75000;Fully Paid
9546;68018835;32300;18.49;E;Disability Claims Adjudicator;10;MORTGAGE;85000;Current
9547;67938855;8125;13.18;C;Staff Accountant;5;MORTGAGE;69000;Fully Paid
9548;67405927;10350;14.48;C;Head Sawyer;6;RENT;40000;Charged Off
9549;67988719;15000;14.48;C;owner;2;RENT;80000;Fully Paid
9550;67978993;10000;6.24;A;Maintenance mechanic;10;MORTGAGE;90000;Fully Paid
9551;67788224;7775;17.86;D;Asst Manager;10;RENT;20000;Fully Paid
9552;67705514;14000;7.26;A;Sales Representative;4;RENT;45000;Fully Paid
9553;67456486;6000;9.76;B;PRODUCTION;10;MORTGAGE;50000;Charged Off
9554;67848881;30000;13.67;C;Law Enforcement;2;OWN;80000;Fully Paid
9555;67928815;9500;9.17;B;Administrator;5;RENT;95000;Charged Off
9556;67898855;15000;7.26;A;Owner;10;OWN;50000;Fully Paid
